	Score	MoE	P-Value	Q-Value
GCM_BMPR2	-0.2099745247062077	0.2111309876473715	0.26223892295633733	1.0
GNF2_H2AFX	-0.21058899170008638	0.28314992235903286	0.2617179215270414	1.0
MODULE_213	-0.21062500208550824	0.28128433434898553	0.26167181520586474	1.0
MODULE_143	-0.21146035196452767	0.30682527779526364	0.26091567153856793	1.0
MODULE_530	-0.21403231802949269	0.32732896806294265	0.25876250633961917	1.0
MODULE_346	-0.21636465370745311	0.3046492466049605	0.25687675780349484	1.0
MORF_RAP1A	-0.21818128699384648	0.23492874814446274	0.25532297477984234	1.0
MODULE_4	-0.21970089307862875	0.35045473189440296	0.25418414864677946	1.0
MODULE_537	-0.22036653661327563	0.14778651099028753	0.2537138641707778	1.0
GCM_HDAC1	-0.22239729013671877	0.158181622438413	0.25222462999677253	1.0
MORF_PRKDC	-0.22513611140244644	0.29163660096411514	0.25017750933653005	1.0
MODULE_72	-0.2263863659027898	0.20430235348626366	0.2492646041772327	1.0
GCM_BAG5	-0.2302076476039167	0.30949142231569055	0.24624925077228088	1.0
GNF2_BUB1	-0.23074543246615148	0.23393441244875776	0.24580201945686753	1.0
GNF2_RFC3	-0.2322366785351536	0.20024993902115265	0.24470468901286366	1.0
MORF_DEAF1	-0.23457277863134135	0.22370657305600875	0.24267140024897413	1.0
MORF_PCNA	-0.23603030789859578	0.3439417524244108	0.2415832910692056	1.0
MORF_TPR	-0.23904048371202524	0.33763678817839926	0.23944856839872747	1.0
MODULE_79	-0.2391505844023329	0.25401674119297607	0.23933791322790354	1.0
GNF2_RPA1	-0.24088100920744937	0.1293403400367776	0.23803310433860483	1.0
MODULE_491	-0.24225007264414042	0.1779775284985022	0.23705103969754254	1.0
GNF2_RAN	-0.2430107393522668	0.30316480934749895	0.23651159573977593	1.0
GNF2_IL2RB	-0.2461428127672783	0.29288658659614125	0.23444603255106275	1.0
MORF_JAG1	-0.2461897059477322	0.30043045151661535	0.23443681128682742	1.0
MODULE_331	-0.24637765611094245	0.21204505513661798	0.2343123242196505	1.0
MORF_RFC4	-0.24758296721034273	0.2969597433314059	0.23345474664576513	1.0
MODULE_180	-0.24803315972735382	0.28466373134260037	0.23320116187929366	1.0
MODULE_61	-0.2505958025397677	0.3576782802396974	0.2315736087417585	1.0
MODULE_16	-0.25505947863675743	0.22102234546858004	0.22836921941998248	1.0
MODULE_417	-0.25513863868418224	0.3474116887021257	0.22830928120245286	1.0
MORF_EI24	-0.25714331892447767	0.2960114611864402	0.2268938171423302	1.0
MORF_CDC16	-0.2596320461335603	0.2814593175422115	0.2250219005025589	1.0
MODULE_50	-0.2601639763379464	0.20038128984120399	0.2246714924616165	1.0
MORF_RAD54L	-0.2603069031894462	0.2074809459149958	0.22458850108349854	1.0
MORF_GPX4	-0.2615379947437434	0.24827301015997147	0.2236617640278482	1.0
GNF2_TYK2	-0.2630996552141319	0.09307980704254885	0.222582876112315	1.0
MODULE_358	-0.2639978368076394	0.2187079964066698	0.22190050255890081	1.0
MODULE_485	-0.26437028975038074	0.27009906785905496	0.2216423071603117	1.0
GNF2_MCM5	-0.266472570694992	0.20479718904633615	0.2203052238461893	1.0
MODULE_459	-0.2672667022794343	0.23286316912777208	0.21978422241689335	1.0
GCM_MSN	-0.26803139733800757	0.18720622767910414	0.21925399972336207	1.0
GNF2_MYD88	-0.2683920043405534	0.27654359222378594	0.21901885748536123	1.0
MODULE_233	-0.269103196995698	0.29180962759708123	0.21856701553783023	1.0
MORF_BRCA1	-0.2696231981709109	0.30905850547049385	0.21819816496841718	1.0
MODULE_292	-0.2699150748496935	0.26795334920830505	0.21795841209829867	1.0
GCM_PPP1CC	-0.2704462728250463	0.23962721524508554	0.21765872101065056	1.0
MODULE_291	-0.27231312876213287	0.12763636575616868	0.21646917792429343	1.0
MODULE_19	-0.27251486861616253	0.4151975614407499	0.21631702706441053	1.0
MODULE_310	-0.27461765438367775	0.35315699948775575	0.21486928857946425	1.0
GNF2_DEK	-0.27544874762609417	0.14389013486437405	0.21428834893263868	1.0
MORF_HDAC2	-0.27624919045926544	0.35535292883327924	0.2137673475033427	1.0
GCM_MLL	-0.27703063837176645	0.2451927131627881	0.21328784176310572	1.0
MODULE_378	-0.2791981299745932	0.2386083631605502	0.21186315643874776	1.0
GNF2_SPI1	-0.2805226090114682	0.33621840351567656	0.2110148001290977	1.0
GNF2_CASP8	-0.2813388672684667	0.2644743494990291	0.21042924985015446	1.0
GNF2_ITGAL	-0.28274710628035066	0.12660770950814082	0.20956706164415143	1.0
MODULE_567	-0.28333979803885273	0.1496935017664568	0.20922587486744432	1.0
MODULE_69	-0.2834411438311169	0.1393426890111113	0.20917976854626769	1.0
GCM_RAB10	-0.28526800634988175	0.3525982052018782	0.20794872977085158	1.0
MORF_ERCC2	-0.2853067041081327	0.12138184033957979	0.20793950850661624	1.0
GNF2_PTPRC	-0.28870158256156137	0.3479808387175944	0.2056203605514316	1.0
MODULE_436	-0.2904489619187029	0.34946061583858606	0.2043386048227212	1.0
MORF_HAT1	-0.29089379343922983	0.3226881337058108	0.20408963068836738	1.0
MODULE_306	-0.2938526711297375	0.29724547126804385	0.20218082899165477	1.0
GNF2_SMC2L1	-0.29403193507550146	0.22478497284971533	0.20202867813177186	1.0
MORF_PPP1CC	-0.29512102992391087	0.3656375739973845	0.20132786204988704	1.0
MORF_SNRP70	-0.2968651833286518	0.22061966185768359	0.20020747844529485	1.0
MODULE_317	-0.2983159100719399	0.22999423620293855	0.19927613075752687	1.0
MODULE_312	-0.29857815529682613	0.3304134523503763	0.19908709484070267	1.0
MODULE_395	-0.29940025080019744	0.17042883815454254	0.19846465950481812	1.0
MODULE_198	-0.29942407645915514	0.10480323569046808	0.19844621697634746	1.0
MORF_RAC1	-0.3007744677585634	0.2818939743931422	0.1975333118170501	1.0
MORF_GMPS	-0.30197301923912445	0.2616437202564464	0.19668495550740006	1.0
GNF2_MCM4	-0.3029265628855849	0.22054569982966662	0.1961040158605745	1.0
MORF_FDXR	-0.30449953569494104	0.1358978658011173	0.19516805754068883	1.0
GCM_RAN	-0.3053855939244193	0.20636534112379665	0.19457789662962793	1.0
MODULE_136	-0.30653159946203945	0.13321394073202403	0.1938770805477431	1.0
MORF_BMI1	-0.306532072062263	0.31985305108287	0.19387246991562543	1.0
MODULE_166	-0.30951374825796946	0.30840515194571544	0.19184379178385358	1.0
MODULE_457	-0.30960728209560706	0.21848384397320386	0.19179768546267692	1.0
GNF2_ELAC2	-0.31155334904027454	0.20763833975933133	0.19050209783761354	1.0
MORF_UBE2N	-0.31194214141603444	0.31082496591125836	0.19025312370325972	1.0
MODULE_278	-0.31220394453773254	0.3316352577850798	0.19004564525796486	1.0
MODULE_512	-0.3126201437713577	0.2961205542166602	0.18980589238784637	1.0
MODULE_197	-0.31502018418036287	0.16605012387715049	0.18836276453501774	1.0
MORF_CUL1	-0.31789393173742964	0.36031973078260854	0.18640324588501084	1.0
GNF2_CARD15	-0.31803172244548267	0.2635933383643925	0.18628798008206926	1.0
GCM_DENR	-0.3182749325198524	0.10812848581116193	0.1861081654294804	1.0
GCM_SMARCC1	-0.318889747305411	0.35394861869297384	0.18572087233159665	1.0
MORF_ATRX	-0.31909254543128424	0.28627162083335217	0.18556872147171377	1.0
MORF_MAP2K2	-0.32123553313840675	0.30139866858565295	0.18425930195029738	1.0
MODULE_179	-0.32126587615778507	0.22382934627894538	0.18424085942182672	1.0
MODULE_124	-0.3214715854806681	0.26319546763656276	0.1841209829867675	1.0
MODULE_252	-0.32465329851664615	0.11057155160693771	0.18201853474111301	1.0
GCM_SUPT4H1	-0.32825585615585123	0.2534755967843976	0.17971321868228135	1.0
MORF_REV3L	-0.3296086207656215	0.30047381354831376	0.17879570289086633	1.0
MORF_BUB3	-0.3312938147242216	0.30595700332041037	0.17767992991839182	1.0
MODULE_456	-0.33221280659502345	0.28997924551019755	0.17699755636497763	1.0
MODULE_119	-0.3327236135507978	0.33240472062368465	0.1766517589561529	1.0
MORF_PPP5C	-0.33305534347191545	0.1630460497660559	0.17639356355756375	1.0
MORF_PAPSS1	-0.3332695790722426	0.3722027385197147	0.17624141269768084	1.0
MODULE_206	-0.33516578631348803	0.2086860285449046	0.17499654202591175	1.0
GCM_NF2	-0.3355601734063298	0.3574049340143823	0.1748028954769699	1.0
MORF_XRCC5	-0.33675109584776924	0.35930768528794427	0.1739822029600258	1.0
MODULE_243	-0.33809126517534394	0.3336902963635011	0.17312462538614043	1.0
MODULE_253	-0.33918109538577434	0.299542333486194	0.17235926045460834	1.0
MORF_PML	-0.3393252147813194	0.1684417385497142	0.1722486052837844	1.0
GNF2_MCL1	-0.3407397376594825	0.2707355303687848	0.17135875328507538	1.0
MORF_TERF1	-0.3411424057317589	0.369731819549092	0.17103600903683894	1.0
MODULE_196	-0.34247879578407053	0.27905496895210186	0.17009082945271797	1.0
MORF_FANCG	-0.34271904922497287	0.15819051724771913	0.16998939554612938	1.0
MORF_PRDX3	-0.34614075316333026	0.3156431298623326	0.16751348609894418	1.0
GNF2_STAT6	-0.3483310188346518	0.2849468911754332	0.16599197750011527	1.0
GNF2_SNRK	-0.34935373063268693	0.12126103520262231	0.16537876342846605	1.0
MORF_RFC5	-0.34996477040460144	0.1802721501660256	0.164968417169994	1.0
MORF_SMC1L1	-0.35159246983864856	0.2707415665479899	0.1638849186223431	1.0
MODULE_159	-0.35248075448978583	0.11240053613830209	0.16323020886163492	1.0
MORF_EIF3S2	-0.3540382040087145	0.3058255791123446	0.16222048042786666	1.0
GCM_RAF1	-0.3543917631485432	0.35402886736532785	0.1619668956613952	1.0
GCM_VAV1	-0.35452383526903986	0.22360703215898636	0.16189773617963021	1.0
