Gene	S1	S2	S3	S4	S5	S6	S7	S8
MAEA	3.8334139345925955	4.010800199225066	3.4146171178548004	3.8082236780960055	3.4682437941033983	4.33339174504301	3.6434303587755443	5.0575424197620995
MAEL	0.0672912167946467	0.18618853159374574	0.1101860195414264	0.0701189002771545	0.05486889332971497	0.05263304723456181	0.11936759902194227	0.024552874767254224
MAF	3.5816163797880765	1.942807237168922	3.721516593666865	1.9039271438421823	3.75249896644642	1.9701748391435214	3.484346462466948	2.1648763633350554
MAF1	4.188214878379912	3.933171120395812	4.492892488169939	4.381881302440362	3.832791502571674	4.201034312500024	4.423116918877439	4.427334166947231
MAFA	0.0	0.11134693419319334	0.0	0.12217161413133959	0.0	0.0	0.0	0.0
MAFF	0.45969423448048174	1.6476887096937534	0.6407032860817149	1.5180783391316564	0.9907112330573501	1.4164911835922456	1.1451049900290668	1.0021552184614433
MAFG	3.576800250139721	3.967841831108302	3.3940174269356285	3.6295081679623373	4.03072610071919	3.7808253452531098	3.4183397429280493	3.388229496637245
MAFK	0.08289411856400006	0.02358722271250095	0.1268279188988526	0.03498335170014554	0.2776158461494226	0.12779292474196544	0.0	0.0
MAG	0.022749876861741198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAGEA12	0.2145960916602648	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAGEA6	0.4009728584320482	0.0	0.0	0.0	0.0	1.3583752661835827e-08	0.0	0.0
MAGEB10	0.037265395876805864	0.1606969273987867	0.038069069504772936	0.12324623758720703	0.13895073883718428	0.2829272438542904	0.11119267147673657	0.03183104455052574
MAGEB17	0.0	0.0	0.0	0.040667752403649636	0.0	0.0	0.0	0.07557849547639356
MAGED1	4.886447038253889	5.283755534341323	5.187561666964207	5.231393413572929	5.450271652766877	5.34277666508132	5.127811170883905	5.12382347573751
MAGED2	6.50844167856404	7.284859959568805	6.5885838679354265	7.123937917603577	6.634786219400809	7.031925958979022	6.576075534733398	7.2159184790677
MAGED4	2.136901757878084	1.0697472544413156	1.0744465216880057	1.277965056270246	0.7175964578499096	0.5090257894701611	0.9813276359193277	0.34589240460180887
MAGED4B	1.9979603638210885	1.8814181068638796	1.919379032385837	2.1397604512295922	1.3122854839168083	1.2759901297252083	1.7730434907706047	1.8876785392000175
MAGI1	0.02375207913349946	0.020366020346509223	0.12633845943816574	0.22952275697948524	0.12052553112763244	0.10173343537535028	0.030128965250029314	0.09229946448913047
MAGI2	0.6572096814169934	0.6176158408417417	0.6652282616809749	1.1739486082300465	0.9040516304873489	0.961049623090929	1.1638759653850532	0.7696117459450041
MAGI3	1.1658219183865066	2.4340055161499086	0.9517112466315975	1.642129647633815	1.7240616368525186	1.5069983318385456	1.1921834318448639	2.021884762259602
MAGIX	0.5838300216449857	0.8809315361886038	0.7917415700081024	0.9188174518459541	0.5472227706617113	0.9611871573170007	1.080803971806196	1.1829780753597414
MAGOH	4.362005304024361	4.280979022740936	4.991942264942601	4.488345973398134	4.059553167328321	3.944107777448553	4.360771601278183	3.649626034956419
MAGOHB	5.239618691039929	5.0018842361737805	5.613274325781066	5.100308396454021	5.280597970377645	5.292173526954368	5.037270061722512	5.0125981755999005
MAGT1	0.21849972957263422	0.9192805807718101	0.5369659864368861	1.7529549205719899	1.0298613412410191	1.378683626639376	0.6734759202653244	1.1480249365025794
MAIP1	3.9799585016376584	3.8508514184056724	4.09396456761045	4.13836347432077	4.006943111771431	4.054650548575837	4.129541607159632	4.423447072046423
MAJIN	0.700407756543072	0.4773545629134537	0.0	0.0	0.44826877483086114	0.6520366940262488	0.03113020730376196	0.5500052265513576
MAK	0.22889870976163504	0.44359710419743026	0.34908101375469486	0.5338991904539301	0.340808346462326	0.11086125136716794	0.0	0.5213553295512953
MAK16	2.289048882374963	3.020310706458665	2.21625307550307	2.897631933437367	2.184497079168071	1.8540535134518155	1.7855886325270882	3.277207416109173
MAL	3.1804601141770807	3.4923110953290633	3.0219487047369804	3.7156199572247623	3.0997971142919853	4.328730210881164	3.1988621668047332	4.655621449989698
MAL2	0.0	0.3956924164461852	0.0	0.0	0.0	0.10537904970037938	0.0	0.34481372917734465
MALL	0.3126221940804255	0.09884411065397812	0.0	0.2910856742957358	0.0	0.20863336992216425	0.018453576724145226	0.13577518947337844
